id,sent,expected,tokens,logprobs,critical_token_idx,continuation_prob,type
13_bed_doubt_doubt_nonref,I doubt that Luke bought a bed and I doubt that Rachel bought a bed as well. It's not a big deal.,-1,I| doubt| that| Luke| bought| a| bed| and| I| doubt| that| Rachel| bought| a| bed| as| well|.| It|'s| not| a| big| deal|.,"[-8.366251, -1.833771, -9.382752, -8.341515, -2.057976, -6.7052794, -2.965547, -6.069447, -0.76252395, -0.5157466, -8.918083, -0.5893234, -0.3394581, -0.72317785, -4.5620294, -0.52021927, -0.62811154, -3.4618034, -1.8240763, -2.3716412, -2.3781376, -2.858809, -1.1574166, -1.3927351]",-1,0.24839498955496006,doubt_doubt_nonref
13_bed_managed_failed_sref,Luke managed to buy a bed but Rachel failed to buy a bed. The bed was delivered the next day.,1,Luke| managed| to| buy| a| bed| but| Rachel| failed| to| buy| a| bed|.| The| bed| was| delivered| the| next| day|.,"[-11.069181, -0.4067697, -6.05087, -1.4578357, -7.5849104, -5.5829, -9.340416, -6.6398993, -0.29302913, -3.261636, -0.8199859, -2.200714, -1.7699614, -3.20068, -2.4948597, -1.4581317, -4.7087, -2.9916966, -0.47029462, -0.14136215, -1.3492848]",-1,0.2594257355982424,managed_failed_sref
13_bed_managed_failed_pref,Luke managed to buy a bed but Rachel failed to buy a bed. The beds were delivered the next day.,0,Luke| managed| to| buy| a| bed| but| Rachel| failed| to| buy| a| bed|.| The| beds| were| delivered| the| next| day|.,"[-11.069181, -0.4067697, -6.05087, -1.4578357, -7.5849104, -5.5829, -9.340416, -6.6398993, -0.29302913, -3.261636, -0.8199859, -2.200714, -1.7699614, -3.20068, -4.9427414, -1.0692194, -4.6873264, -2.9817662, -0.5194378, -0.15718769, -1.3100835]",-1,0.269797527350579,managed_failed_pref
13_bed_managed_failed_nonref,Luke managed to buy a bed but Rachel failed to buy a bed. It's not a big deal.,-1,Luke| managed| to| buy| a| bed| but| Rachel| failed| to| buy| a| bed|.| It|'s| not| a| big| deal|.,"[-11.069181, -0.4067697, -6.05087, -1.4578357, -7.5849104, -5.5829, -9.340416, -6.6398993, -0.29302913, -3.261636, -0.8199859, -2.200714, -1.7699614, -3.8439429, -2.169048, -2.5585222, -2.2184844, -1.8109248, -0.49982432, -2.0400476]",-1,0.1300225216590927,managed_failed_nonref
13_bed_managed_managed_sref,Luke managed to buy a bed and Rachel managed to buy a different bed. The bed was delivered the next day.,0,Luke| managed| to| buy| a| bed| and| Rachel| managed| to| buy| a| different| bed|.| The| bed| was| delivered| the| next| day|.,"[-11.069181, -0.4067697, -6.05087, -1.4578357, -7.5849104, -2.053647, -11.119368, -3.8098178, -0.03156719, -1.1330683, -0.44465, -7.4834566, -1.615115, -1.1684077, -2.7596576, -2.3282647, -2.4772193, -3.3630688, -2.6176708, -0.5120164, -0.1829066, -1.302576]",-1,0.27183065458919037,managed_managed_sref
13_bed_managed_managed_pref,Luke managed to buy a bed and Rachel managed to buy a different bed. The beds were delivered the next day.,1,Luke| managed| to| buy| a| bed| and| Rachel| managed| to| buy| a| different| bed|.| The| beds| were| delivered| the| next| day|.,"[-11.069181, -0.4067697, -6.05087, -1.4578357, -7.5849104, -2.053647, -11.119368, -3.8098178, -0.03156719, -1.1330683, -0.44465, -7.4834566, -1.615115, -1.1684077, -2.7596576, -3.682181, -1.0840504, -2.8341467, -2.631864, -0.59904546, -0.18894938, -1.2574285]",-1,0.284384381480368,managed_managed_pref
13_bed_managed_managed_nonref,Luke managed to buy a bed and Rachel managed to buy a different bed. It's not a big deal.,-1,Luke| managed| to| buy| a| bed| and| Rachel| managed| to| buy| a| different| bed|.| It|'s| not| a| big| deal|.,"[-11.069181, -0.4067697, -6.05087, -1.4578357, -7.5849104, -2.053647, -11.119368, -3.8098178, -0.03156719, -1.1330683, -0.44465, -7.4834566, -1.615115, -1.1684077, -3.3946702, -2.4828014, -2.4077992, -1.9666051, -2.6361783, -0.9518002, -1.6320803]",-1,0.19552240549714361,managed_managed_nonref
13_bed_failed_managed_sref,Luke failed to buy a bed but Rachel managed to buy a bed. The bed was delivered the next day.,1,Luke| failed| to| buy| a| bed| but| Rachel| managed| to| buy| a| bed|.| The| bed| was| delivered| the| next| day|.,"[-9.839545, -0.33575264, -7.3660474, -2.0546317, -8.335143, -5.452235, -9.131765, -4.58112, -0.08493989, -2.5442982, -0.9827351, -1.8623251, -2.2300682, -2.9955454, -2.0067406, -1.091631, -3.769316, -2.6935673, -0.39541206, -0.13691862, -1.0671128]",-1,0.34400028263352217,failed_managed_sref
13_bed_failed_managed_pref,Luke failed to buy a bed but Rachel managed to buy a bed. The beds were delivered the next day.,0,Luke| failed| to| buy| a| bed| but| Rachel| managed| to| buy| a| bed|.| The| beds| were| delivered| the| next| day|.,"[-9.839545, -0.33575264, -7.3660474, -2.0546317, -8.335143, -5.452235, -9.131765, -4.58112, -0.08493989, -2.5442982, -0.9827351, -1.8623251, -2.2300682, -2.9955454, -4.5026197, -0.90325576, -3.5014274, -2.608838, -0.44423363, -0.15688254, -1.057092]",-1,0.3474647701430461,failed_managed_pref
13_bed_failed_managed_nonref,Luke failed to buy a bed but Rachel managed to buy a bed. It's not a big deal.,-1,Luke| failed| to| buy| a| bed| but| Rachel| managed| to| buy| a| bed|.| It|'s| not| a| big| deal|.,"[-9.839545, -0.33575264, -7.3660474, -2.0546317, -8.335143, -5.452235, -9.131765, -4.58112, -0.08493989, -2.5442982, -0.9827351, -1.8623251, -2.2300682, -3.667923, -2.267181, -2.4576943, -1.7734857, -2.732409, -1.9367442, -1.5917605]",-1,0.2035669165288537,failed_managed_nonref
13_bed_failed_failed_sref,Luke failed to buy a bed and Rachel failed to buy a bed as well. The bed was delivered the next day.,0,Luke| failed| to| buy| a| bed| and| Rachel| failed| to| buy| a| bed| as| well|.| The| bed| was| delivered| the| next| day|.,"[-9.839545, -0.33575264, -7.3660474, -2.0546317, -8.335143, -2.6768525, -9.631139, -3.920314, -0.02699327, -0.8988692, -0.5311832, -2.8463433, -4.9960394, -0.27089682, -0.7796963, -3.1084013, -3.0918484, -1.9471233, -5.2042465, -2.9423835, -0.49422777, -0.17641251, -1.4256269]",-1,0.24035773570322969,failed_failed_sref
13_bed_failed_failed_pref,Luke failed to buy a bed and Rachel failed to buy a bed as well. The beds were delivered the next day.,0,Luke| failed| to| buy| a| bed| and| Rachel| failed| to| buy| a| bed| as| well|.| The| beds| were| delivered| the| next| day|.,"[-9.839545, -0.33575264, -7.3660474, -2.0546317, -8.335143, -2.6768525, -9.631139, -3.920314, -0.02699327, -0.8988692, -0.5311832, -2.8463433, -4.9960394, -0.27089682, -0.7796963, -3.1084013, -5.316027, -0.98857164, -4.744708, -2.951981, -0.53720874, -0.19642356, -1.366705]",-1,0.2549456229236479,failed_failed_pref
13_bed_failed_failed_nonref,Luke failed to buy a bed and Rachel failed to buy a bed as well. It's not a big deal.,-1,Luke| failed| to| buy| a| bed| and| Rachel| failed| to| buy| a| bed| as| well|.| It|'s| not| a| big| deal|.,"[-9.839545, -0.33575264, -7.3660474, -2.0546317, -8.335143, -2.6768525, -9.631139, -3.920314, -0.02699327, -0.8988692, -0.5311832, -2.8463433, -4.9960394, -0.27089682, -0.7796963, -3.9847975, -2.090048, -2.6413422, -2.2634525, -1.7783047, -0.34863725, -1.5216291]",-1,0.21835587348668659,failed_failed_nonref
14_gin_affirmative_negation_sref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonic was very strong.,1,Dan| drank| a| gin| tonic| but| Jessica| didn|'t| drink| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-10.846417, -1.8526906, -7.549607, -3.569864, -5.2580748, -11.23445, -2.2610683, -0.74670917, -2.9918828, -2.5907552, -0.4189598, -0.42696032, -1.0883676, -4.1007047, -2.6231713, -0.33472845, -1.4259294, -4.886279, -1.8738486, -1.2653074]",-1,0.2821525491145907,affirmative_negation_sref
14_gin_affirmative_negation_pref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonics were very strong.,0,Dan| drank| a| gin| tonic| but| Jessica| didn|'t| drink| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-10.846417, -1.8526906, -7.549607, -3.569864, -5.2580748, -11.23445, -2.2610683, -0.74670917, -2.9918828, -2.5907552, -0.4189598, -0.42696032, -1.0883676, -4.1007047, -2.6231713, -6.102032, -0.007913463, -1.173984, -4.2464027, -1.9532105, -1.1846039]",-1,0.3058673095486339,affirmative_negation_pref
14_gin_affirmative_negation_nonref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. It's not a big deal.,-1,Dan| drank| a| gin| tonic| but| Jessica| didn|'t| drink| a| gin| tonic|.| It|'s| not| a| big| deal|.,"[-10.846417, -1.8526906, -7.549607, -3.569864, -5.2580748, -11.23445, -2.2610683, -0.74670917, -2.9918828, -2.5907552, -0.4189598, -0.42696032, -1.0883676, -3.5885482, -1.368123, -2.1621685, -1.9707611, -2.9710064, -0.542195, -1.0715846]",-1,0.3424654165344775,affirmative_negation_nonref
14_gin_affirmative_affirmative_sref,Dan drank a gin tonic and Jessica drank a different gin tonic. The gin tonic was very strong.,0,Dan| drank| a| gin| tonic| and| Jessica| drank| a| different| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-10.846417, -1.8526906, -7.549607, -3.569864, -1.5166291, -12.007254, -2.255122, -0.38546312, -8.568532, -0.99541545, -0.43024093, -1.0446486, -3.0794537, -1.6245933, -0.7128889, -1.8325149, -3.9494436, -2.2433918, -1.8236214]",-1,0.16144005204452516,affirmative_affirmative_sref
14_gin_affirmative_affirmative_pref,Dan drank a gin tonic and Jessica drank a different gin tonic. The gin tonics were very strong.,1,Dan| drank| a| gin| tonic| and| Jessica| drank| a| different| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-10.846417, -1.8526906, -7.549607, -3.569864, -1.5166291, -12.007254, -2.255122, -0.38546312, -8.568532, -0.99541545, -0.43024093, -1.0446486, -3.0794537, -1.6245933, -4.5845194, -0.0018041765, -0.86349446, -3.3509696, -2.7122025, -1.6560858]",-1,0.19088468055572239,affirmative_affirmative_pref
14_gin_affirmative_affirmative_nonref,Dan drank a gin tonic and Jessica drank a different gin tonic. It's not a big deal.,-1,Dan| drank| a| gin| tonic| and| Jessica| drank| a| different| gin| tonic|.| It|'s| not| a| big| deal|.,"[-10.846417, -1.8526906, -7.549607, -3.569864, -1.5166291, -12.007254, -2.255122, -0.38546312, -8.568532, -0.99541545, -0.43024093, -1.0446486, -3.3912566, -2.9996207, -2.6628342, -1.9984925, -2.3995, -0.413026, -1.0661601]",-1,0.34432816786611764,affirmative_affirmative_nonref
14_gin_negation_affirmative_sref,Dan didn't drink a gin tonic but Jessica drank a gin tonic. The gin tonic was very strong.,1,Dan| didn|'t| drink| a| gin| tonic| but| Jessica| drank| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-8.032354, -0.51669055, -7.085903, -3.1561253, -7.3349895, -4.325851, -4.228182, -11.159264, -2.716825, -0.88382107, -1.526592, -3.0504436, -1.6107067, -3.7455134, -3.1094675, -0.6342774, -1.5728471, -4.3586035, -1.8302526, -1.1430361]",-1,0.318849491823925,negation_affirmative_sref
14_gin_negation_affirmative_pref,Dan didn't drink a gin tonic but Jessica drank a gin tonic. The gin tonics were very strong.,0,Dan| didn|'t| drink| a| gin| tonic| but| Jessica| drank| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-8.032354, -0.51669055, -7.085903, -3.1561253, -7.3349895, -4.325851, -4.228182, -11.159264, -2.716825, -0.88382107, -1.526592, -3.0504436, -1.6107067, -3.7455134, -3.1094675, -6.2852473, -0.0181812, -1.2256712, -3.6774879, -2.0319977, -1.1165042]",-1,0.32742239952457886,negation_affirmative_pref
14_gin_negation_affirmative_nonref,Dan didn't drink a gin tonic but Jessica drank a gin tonic. It's not a big deal.,-1,Dan| didn|'t| drink| a| gin| tonic| but| Jessica| drank| a| gin| tonic|.| It|'s| not| a| big| deal|.,"[-8.032354, -0.51669055, -7.085903, -3.1561253, -7.3349895, -4.325851, -4.228182, -11.159264, -2.716825, -0.88382107, -1.526592, -3.0504436, -1.6107067, -3.5675063, -1.0800385, -2.286078, -1.7124166, -2.2462833, -0.6076677, -1.0965289]",-1,0.33402852014340906,negation_affirmative_nonref
14_gin_negation_negation_sref,Dan didn't drink a gin tonic and Jessica didn't drink a gin tonic either. The gin tonic was very strong.,0,Dan| didn|'t| drink| a| gin| tonic| and| Jessica| didn|'t| drink| a| gin| tonic| either|.| The| gin| tonic| was| very| strong|.,"[-8.032354, -0.51669055, -7.085903, -3.1561253, -7.3349895, -4.325851, -2.9873245, -11.499541, -1.5121361, -0.01250812, -1.1948128, -0.40677193, -1.8481255, -3.1464145, -2.225217, -0.93167996, -3.8209693, -2.9303753, -0.8991532, -1.51647, -5.302021, -2.7282224, -1.4946404]",-1,0.22432925902957027,negation_negation_sref
14_gin_negation_negation_pref,Dan didn't drink a gin tonic and Jessica didn't drink a gin tonic either. The gin tonics were very strong.,0,Dan| didn|'t| drink| a| gin| tonic| and| Jessica| didn|'t| drink| a| gin| tonic| either|.| The| gin| ton|ics| were| very| strong|.,"[-8.032354, -0.51669055, -7.085903, -3.1561253, -7.3349895, -4.325851, -2.9873245, -11.499541, -1.5121361, -0.01250812, -1.1948128, -0.40677193, -1.8481255, -3.1464145, -2.225217, -0.93167996, -3.8209693, -2.9303753, -4.398107, -0.0025523617, -0.87129706, -4.845955, -2.5877302, -1.4379804]",-1,0.2374067414975976,negation_negation_pref
14_gin_negation_negation_nonref,Dan didn't drink a gin tonic and Jessica didn't drink a gin tonic either. It's not a big deal.,-1,Dan| didn|'t| drink| a| gin| tonic| and| Jessica| didn|'t| drink| a| gin| tonic| either|.| It|'s| not| a| big| deal|.,"[-8.032354, -0.51669055, -7.085903, -3.1561253, -7.3349895, -4.325851, -2.9873245, -11.499541, -1.5121361, -0.01250812, -1.1948128, -0.40677193, -1.8481255, -3.1464145, -2.225217, -0.93167996, -3.3357303, -1.4039326, -2.2971745, -1.9643017, -2.83842, -0.42986473, -0.97335386]",-1,0.3778137763181519,negation_negation_nonref
14_gin_know_doubt_sref,I know that Dan drank a gin tonic but I doubt that Jessica drank a gin tonic. The gin tonic was very strong.,1,I| know| that| Dan| drank| a| gin| tonic| but| I| doubt| that| Jessica| drank| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-3.9173858, -2.4399443, -8.933314, -13.270695, -1.5774238, -7.283639, -3.6438503, -3.9807405, -1.3770396, -5.0185614, -1.338666, -10.985792, -1.4295298, -0.9707807, -0.5165612, -1.071966, -1.2666266, -3.6216316, -2.9853404, -0.4296613, -1.7845447, -5.449081, -2.3092575, -1.5697334]",-1,0.20810065459675783,know_doubt_sref
14_gin_know_doubt_pref,I know that Dan drank a gin tonic but I doubt that Jessica drank a gin tonic. The gin tonics were very strong.,0,I| know| that| Dan| drank| a| gin| tonic| but| I| doubt| that| Jessica| drank| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-3.9173858, -2.4399443, -8.933314, -13.270695, -1.5774238, -7.283639, -3.6438503, -3.9807405, -1.3770396, -5.0185614, -1.338666, -10.985792, -1.4295298, -0.9707807, -0.5165612, -1.071966, -1.2666266, -3.6216316, -2.9853404, -4.583682, -0.007096712, -1.8032444, -4.994681, -2.2078443, -1.53862]",-1,0.21467715157456585,know_doubt_pref
14_gin_know_doubt_nonref,I know that Dan drank a gin tonic but I doubt that Jessica drank a gin tonic. It's not a big deal.,-1,I| know| that| Dan| drank| a| gin| tonic| but| I| doubt| that| Jessica| drank| a| gin| tonic|.| It|'s| not| a| big| deal|.,"[-3.9173858, -2.4399443, -8.933314, -13.270695, -1.5774238, -7.283639, -3.6438503, -3.9807405, -1.3770396, -5.0185614, -1.338666, -10.985792, -1.4295298, -0.9707807, -0.5165612, -1.071966, -1.2666266, -3.3845854, -1.638914, -2.03173, -2.18146, -3.1769807, -0.6172303, -1.5575281]",-1,0.21065614908060262,know_doubt_nonref
14_gin_know_know_sref,I know that Dan drank a gin tonic and I know that Jessica drank a different gin tonic. The gin tonic was very strong.,0,I| know| that| Dan| drank| a| gin| tonic| and| I| know| that| Jessica| drank| a| different| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-3.9173858, -2.4399443, -8.933314, -13.270695, -1.5774238, -7.283639, -3.6438503, -2.2203913, -2.330124, -2.041636, -0.50365835, -8.558697, -1.0251358, -0.33102795, -8.751903, -1.0848562, -0.26105145, -1.3271167, -4.1178, -2.6170206, -0.6816462, -2.5139225, -4.3855944, -2.0892076, -1.3541425]",-1,0.2581685791190598,know_know_sref
14_gin_know_know_pref,I know that Dan drank a gin tonic and I know that Jessica drank a different gin tonic. The gin tonics were very strong.,1,I| know| that| Dan| drank| a| gin| tonic| and| I| know| that| Jessica| drank| a| different| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-3.9173858, -2.4399443, -8.933314, -13.270695, -1.5774238, -7.283639, -3.6438503, -2.2203913, -2.330124, -2.041636, -0.50365835, -8.558697, -1.0251358, -0.33102795, -8.751903, -1.0848562, -0.26105145, -1.3271167, -4.1178, -2.6170206, -3.87535, -0.0032431898, -1.2308226, -3.8077953, -2.8989449, -1.2784404]",-1,0.2784712657451526,know_know_pref
14_gin_know_know_nonref,I know that Dan drank a gin tonic and I know that Jessica drank a different gin tonic. It's not a big deal.,-1,I| know| that| Dan| drank| a| gin| tonic| and| I| know| that| Jessica| drank| a| different| gin| tonic|.| It|'s| not| a| big| deal|.,"[-3.9173858, -2.4399443, -8.933314, -13.270695, -1.5774238, -7.283639, -3.6438503, -2.2203913, -2.330124, -2.041636, -0.50365835, -8.558697, -1.0251358, -0.33102795, -8.751903, -1.0848562, -0.26105145, -1.3271167, -3.818831, -1.3934481, -2.0312443, -2.283547, -2.2472754, -0.28826848, -0.9883244]",-1,0.37219982684291814,know_know_nonref
14_gin_doubt_know_sref,I doubt that Dan drank a gin tonic but I know that Jessica drank a gin tonic. The gin tonic was very strong.,1,I| doubt| that| Dan| drank| a| gin| tonic| but| I| know| that| Jessica| drank| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-8.366251, -1.833771, -9.181977, -13.516992, -2.4717696, -6.8957796, -3.950827, -4.4936643, -1.7268367, -3.6189802, -1.5396662, -9.887166, -1.6981405, -0.75207686, -1.2744536, -1.6598175, -1.5103668, -3.8221464, -2.9640493, -0.36074308, -1.5022492, -4.580868, -1.8927166, -1.6186013]",-1,0.198175693665025,doubt_know_sref
14_gin_doubt_know_pref,I doubt that Dan drank a gin tonic but I know that Jessica drank a gin tonic. The gin tonics were very strong.,0,I| doubt| that| Dan| drank| a| gin| tonic| but| I| know| that| Jessica| drank| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-8.366251, -1.833771, -9.181977, -13.516992, -2.4717696, -6.8957796, -3.950827, -4.4936643, -1.7268367, -3.6189802, -1.5396662, -9.887166, -1.6981405, -0.75207686, -1.2744536, -1.6598175, -1.5103668, -3.8221464, -2.9640493, -5.496486, -0.007010887, -1.4420949, -3.9928417, -1.7465911, -1.4751414]",-1,0.2287463800202068,doubt_know_pref
14_gin_doubt_know_nonref,I doubt that Dan drank a gin tonic but I know that Jessica drank a gin tonic. It's not a big deal.,-1,I| doubt| that| Dan| drank| a| gin| tonic| but| I| know| that| Jessica| drank| a| gin| tonic|.| It|'s| not| a| big| deal|.,"[-8.366251, -1.833771, -9.181977, -13.516992, -2.4717696, -6.8957796, -3.950827, -4.4936643, -1.7268367, -3.6189802, -1.5396662, -9.887166, -1.6981405, -0.75207686, -1.2744536, -1.6598175, -1.5103668, -3.4425058, -1.8397521, -2.1829853, -1.8923738, -2.5807068, -0.49934378, -1.2886436]",-1,0.27564441371894355,doubt_know_nonref
14_gin_doubt_doubt_sref,I doubt that Dan drank a gin tonic and I doubt that Jessica drank a gin tonic as well. The gin tonic was very strong.,0,I| doubt| that| Dan| drank| a| gin| tonic| and| I| doubt| that| Jessica| drank| a| gin| tonic| as| well|.| The| gin| tonic| was| very| strong|.,"[-8.366251, -1.833771, -9.181977, -13.516992, -2.4717696, -6.8957796, -3.950827, -2.9538875, -4.077589, -1.3483528, -0.47663787, -9.346689, -0.8660319, -0.34003615, -1.085662, -1.0021162, -4.2455587, -0.44143945, -0.7886954, -3.7149768, -3.8745463, -0.6715248, -1.9032212, -5.7011633, -3.0454323, -1.6396757]",-1,0.19404296022019765,doubt_doubt_sref
14_gin_doubt_doubt_pref,I doubt that Dan drank a gin tonic and I doubt that Jessica drank a gin tonic as well. The gin tonics were very strong.,0,I| doubt| that| Dan| drank| a| gin| tonic| and| I| doubt| that| Jessica| drank| a| gin| tonic| as| well|.| The| gin| ton|ics| were| very| strong|.,"[-8.366251, -1.833771, -9.181977, -13.516992, -2.4717696, -6.8957796, -3.950827, -2.9538875, -4.077589, -1.3483528, -0.47663787, -9.346689, -0.8660319, -0.34003615, -1.085662, -1.0021162, -4.2455587, -0.44143945, -0.7886954, -3.7149768, -3.8745463, -4.6684227, -0.0043665096, -1.4098536, -5.3883533, -2.7773554, -1.5760483]",-1,0.2067906603676456,doubt_doubt_pref
14_gin_doubt_doubt_nonref,I doubt that Dan drank a gin tonic and I doubt that Jessica drank a gin tonic as well. It's not a big deal.,-1,I| doubt| that| Dan| drank| a| gin| tonic| and| I| doubt| that| Jessica| drank| a| gin| tonic| as| well|.| It|'s| not| a| big| deal|.,"[-8.366251, -1.833771, -9.181977, -13.516992, -2.4717696, -6.8957796, -3.950827, -2.9538875, -4.077589, -1.3483528, -0.47663787, -9.346689, -0.8660319, -0.34003615, -1.085662, -1.0021162, -4.2455587, -0.44143945, -0.7886954, -3.566771, -1.5265486, -2.3351636, -2.2612648, -3.2252707, -0.75240546, -1.3303049]",-1,0.2643966344750377,doubt_doubt_nonref
14_gin_managed_failed_sref,Dan managed to mix a gin tonic but Jessica failed to mix a gin tonic. The gin tonic was very strong.,1,Dan| managed| to| mix| a| gin| tonic| but| Jessica| failed| to| mix| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-10.810196, -0.16525798, -8.543873, -2.8071842, -8.578998, -4.187063, -5.2599077, -11.619501, -5.3897066, -0.711593, -3.259596, -0.8460192, -1.8714267, -3.206387, -1.2954999, -3.2264235, -3.260874, -1.2555957, -1.3544495, -4.096838, -2.450611, -2.1270976]",-1,0.11918270823696302,managed_failed_sref
14_gin_managed_failed_pref,Dan managed to mix a gin tonic but Jessica failed to mix a gin tonic. The gin tonics were very strong.,0,Dan| managed| to| mix| a| gin| tonic| but| Jessica| failed| to| mix| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-10.810196, -0.16525798, -8.543873, -2.8071842, -8.578998, -4.187063, -5.2599077, -11.619501, -5.3897066, -0.711593, -3.259596, -0.8460192, -1.8714267, -3.206387, -1.2954999, -3.2264235, -3.260874, -6.6476884, -0.011870074, -0.95640975, -3.4660292, -2.750863, -1.989638]",-1,0.13674491814717366,managed_failed_pref
14_gin_managed_failed_nonref,Dan managed to mix a gin tonic but Jessica failed to mix a gin tonic. It's not a big deal.,-1,Dan| managed| to| mix| a| gin| tonic| but| Jessica| failed| to| mix| a| gin| tonic|.| It|'s| not| a| big| deal|.,"[-10.810196, -0.16525798, -8.543873, -2.8071842, -8.578998, -4.187063, -5.2599077, -11.619501, -5.3897066, -0.711593, -3.259596, -0.8460192, -1.8714267, -3.206387, -1.2954999, -3.4792445, -2.4885883, -2.3144524, -2.0479841, -2.6040251, -0.4220479, -2.2743878]",-1,0.10285985997012916,managed_failed_nonref
14_gin_managed_managed_sref,Dan managed to mix a gin tonic and Jessica managed to mix a different gin tonic. The gin tonic was very strong.,0,Dan| managed| to| mix| a| gin| tonic| and| Jessica| managed| to| mix| a| different| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-10.810196, -0.16525798, -8.543873, -2.8071842, -8.578998, -4.187063, -2.0441267, -14.441057, -6.729838, -0.10060775, -1.586814, -0.41893116, -7.7542443, -2.235479, -2.494791, -1.3265772, -3.0697696, -2.8128147, -1.5693947, -1.1564965, -3.4723585, -2.5702748, -2.6303036]",-1,0.07205658253913687,managed_managed_sref
14_gin_managed_managed_pref,Dan managed to mix a gin tonic and Jessica managed to mix a different gin tonic. The gin tonics were very strong.,1,Dan| managed| to| mix| a| gin| tonic| and| Jessica| managed| to| mix| a| different| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-10.810196, -0.16525798, -8.543873, -2.8071842, -8.578998, -4.187063, -2.0441267, -14.441057, -6.729838, -0.10060775, -1.586814, -0.41893116, -7.7542443, -2.235479, -2.494791, -1.3265772, -3.0697696, -2.8128147, -5.614578, -0.0028221123, -0.7169293, -3.0337474, -3.0878055, -2.419176]",-1,0.08899491906828821,managed_managed_pref
14_gin_managed_managed_nonref,Dan managed to mix a gin tonic and Jessica managed to mix a different gin tonic. It's not a big deal.,-1,Dan| managed| to| mix| a| gin| tonic| and| Jessica| managed| to| mix| a| different| gin| tonic|.| It|'s| not| a| big| deal|.,"[-10.810196, -0.16525798, -8.543873, -2.8071842, -8.578998, -4.187063, -2.0441267, -14.441057, -6.729838, -0.10060775, -1.586814, -0.41893116, -7.7542443, -2.235479, -2.494791, -1.3265772, -2.963555, -2.771952, -2.6690907, -1.9770979, -2.8196905, -0.33459496, -1.7107984]",-1,0.1807214469987351,managed_managed_nonref
14_gin_failed_managed_sref,Dan failed to mix a gin tonic but Jessica managed to mix a gin tonic. The gin tonic was very strong.,1,Dan| failed| to| mix| a| gin| tonic| but| Jessica| managed| to| mix| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-10.984911, -0.46696067, -10.003429, -4.0767155, -8.157855, -3.5736, -4.547777, -10.8193245, -4.535315, -0.40097123, -2.291663, -1.2820879, -1.9862872, -3.6682885, -1.698032, -3.150093, -3.1428277, -1.2289505, -1.2897886, -3.631109, -2.1848593, -2.2469788]",-1,0.1057181382074861,failed_managed_sref
14_gin_failed_managed_pref,Dan failed to mix a gin tonic but Jessica managed to mix a gin tonic. The gin tonics were very strong.,0,Dan| failed| to| mix| a| gin| tonic| but| Jessica| managed| to| mix| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-10.984911, -0.46696067, -10.003429, -4.0767155, -8.157855, -3.5736, -4.547777, -10.8193245, -4.535315, -0.40097123, -2.291663, -1.2820879, -1.9862872, -3.6682885, -1.698032, -3.150093, -3.1428277, -6.7132235, -0.009224006, -0.8526165, -3.0775485, -2.502399, -2.0755022]",-1,0.12549338888562941,failed_managed_pref
14_gin_failed_managed_nonref,Dan failed to mix a gin tonic but Jessica managed to mix a gin tonic. It's not a big deal.,-1,Dan| failed| to| mix| a| gin| tonic| but| Jessica| managed| to| mix| a| gin| tonic|.| It|'s| not| a| big| deal|.,"[-10.984911, -0.46696067, -10.003429, -4.0767155, -8.157855, -3.5736, -4.547777, -10.8193245, -4.535315, -0.40097123, -2.291663, -1.2820879, -1.9862872, -3.6682885, -1.698032, -3.534442, -2.6449459, -2.3364072, -1.9562737, -2.8118322, -0.4438182, -1.6723336]",-1,0.1878082844553791,failed_managed_nonref
